model_id,n_epochs,cat_feat_embedding,data_augmentation,soft_labels,lr,l2_decay,train_every,gamma,independence_discriminator_dropouts,independence_discriminator_layers,local_dropouts,local_layers,concept_dropouts,concept_layers,common_dropouts,common_layers,n_batches,batch_size,only_causal_sources,concept_graph_edges,uses_target_for_distillation,has_causal_biases,validation_mean_golden_roc_auc,validation_abs_fidelity,validation_rel_fidelity,validation_norm_fidelity,validation_recall_at_10fpr,validation_recall_at_5fpr,validation_recall_at_3fpr,validation_recall_at_1fpr,validation_diversity_max_0,validation_diversity_max_1,validation_diversity_dataset_0,validation_diversity_dataset_1,validation_diversity_pairwise_0,validation_diversity_pairwise_1,validation_avg_bce_loss,validation_avg_base_bce_loss,validation_independence_roc_auc,validation_independence_bce_loss,validation_concept_acc,test_mean_golden_roc_auc,test_abs_fidelity,test_rel_fidelity,test_norm_fidelity,test_avg_bce_loss,test_avg_base_bce_loss,test_independence_roc_auc,test_independence_bce_loss,test_recall_at_10fpr,test_recall_at_5fpr,test_recall_at_3fpr,test_recall_at_1fpr,test_diversity_max_0,test_diversity_max_1,test_diversity_pairwise_0,test_diversity_pairwise_1,model_category,local,test_concept_acc
1b3c0246358681b75056ab73acc1d07c,46,simplified,False,False,0.001,5.742079144185388e-06,,,,,,,,,,,1606,3,,[],,,,0.9081260114908218,0.2909862399101257,0.3482411503791809,0.8116883116883117,0.7272727272727273,0.5844155844155844,0.2781168831168831,,,,,,,0.3718985617160797,0.570607602596283,,,,,0.9186575189232826,0.2925837635993957,0.34213030338287354,0.3468289375305176,0.5272000432014465,,,0.7297297297297297,0.6108108108108108,0.4722027027027027,0.2608108108108108,,,,,distillation_CUB_baseline,False,
e46143b25c2146725267727204a71962,99,simplified,True,False,0.001,0.0005111202918112651,,,,,,,,,,,64,76,,[],,,,0.9591639824211596,0.5733267366886139,0.5132441520690918,0.9155844155844156,0.8051948051948052,0.7467532467532467,0.5844155844155844,,,,,,,0.2777465879917145,0.570607602596283,,,,,0.9666485376656055,0.569002628326416,0.4920891523361206,0.2677706182003021,0.5272000432014465,,,0.8729729729729729,0.7702702702702703,0.6405405405405405,0.4146081081081081,,,,,distillation_CUB_baseline,False,
97eccb50d2fa1a2ccc3abfe8837c5058,16,simplified,False,True,1e-05,0.00013554583876899555,,,,,,,,,,,964,5,,[],,,,0.5383369922637941,0.16102778911590576,0.0,0.11396103896103894,0.025974025974025976,0.012987012987012988,0.006493506493506494,,,,,,,1.1204886436462402,0.570607602596283,,,,,0.6407816708087921,0.16213631629943848,0.0,0.8299679160118103,0.5271999835968018,,,0.18243243243243246,0.12027027027027028,0.07384864864864865,0.039189189189189184,,,,,distillation_CUB_baseline,False,
17549065fa3e448525306100aadb91c5,16,loaded,False,True,0.0001,0.004100264080478187,,,,,,,,,,,81,60,,[],,,,0.3666239380836487,0.15020722150802612,0.0,0.7331168831168831,0.5974025974025974,0.4718181818181818,0.19792207792207794,,,,,,,1.8922692537307741,0.570607602596283,,,,,0.5206551253795624,0.15807640552520752,0.0,1.1725213527679443,0.5272000432014465,,,0.7418918918918919,0.6364864864864865,0.5689189189189189,0.3972972972972973,,,,,distillation_CUB_baseline,False,
fb3e2dc5d743b75dbaa978376da9639b,97,loaded,False,False,0.0001,0.00022908195606777002,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0]","[64, 32, 16, 8, 1]",,,1205,4,,[],,,0.757085724370808,,,,,,,,,,,,,,,,0.9219596001665974,0.3503749668598175,0.7524295432458697,0.7506074864723933,,,,,,0.9332109955319018,0.32819706201553345,,,,,,,,,explainability_CUB_baseline,False,0.7508752897085655
72f25cc150e98056ec9f42c249efe5d8,35,loaded,False,False,0.0001,2.0306324041374013e-06,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]",,,1606,3,,[],,,0.7572731111519156,,,,,,,,,,,,,,,,0.9304427553334258,0.35153576731681824,0.7568027210884354,0.7541744459359107,,,,,,0.9404938321325348,0.3073521852493286,,,,,,,,,explainability_CUB_baseline,False,0.7574584545589033
6319e4c6b48ef364b32817d6622d085a,68,simplified,True,True,0.001,8.335939135284097e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 32, 16, 8, 1]",,,1606,3,,[],,,0.7509307461613419,,,,,,,,,,,,,,,,0.9320046045629136,0.3348618447780609,0.7520651117589894,0.7492033994826071,,,,,,0.9472001495601666,0.28382694721221924,,,,,,,,,explainability_CUB_baseline,False,0.7504068247941221
cd20cf7bd661142deaa794dc1570e12b,51,simplified,True,True,0.01,0.003505384363825565,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]",,,51,95,,[],,,0.7360844647681698,,,,,,,,,,,,,,,,0.9460120783007079,0.2976197302341461,0.7553449951409136,0.7383828239780107,,,,,,0.94901901184721,0.2734447121620178,,,,,,,,,explainability_CUB_baseline,False,0.757976231569604
7afebd0f32dde49f5bdf70da636ccc71,16,loaded,True,True,0.01,0.009087804299744276,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]",,,438,11,,[],,,0.6860402996382158,,,,,,,,,,,,,,,,0.9455146003979824,0.2983162701129913,0.7113702623906706,0.6829837963585808,,,,,,0.946953921003588,0.2775072753429413,,,,,,,,,explainability_CUB_baseline,False,0.7117214852803392
8b509191bd384e0fb53c22b8dd276aa3,29,loaded,True,True,0.001,6.9676780753358795e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 32, 16, 8, 1]",,,115,42,,[],,,0.7546412336555993,,,,,,,,,,,,,,,,0.8892706742560971,0.4211972653865814,0.7527939747327501,0.7591865886334652,,,,,,0.903424012723576,0.3974910974502564,,,,,,,,,explainability_CUB_baseline,False,0.7546969771684993
7327b7257ccb176639bddbe2db474d1b,60,loaded,True,False,0.0001,0.0003161566535924002,,,,,,,"[0.2, 0.0, 0.0, 0.0, 0.0]","[32, 16, 1]",,,689,7,,[],,,0.7566614966402343,,,,,,,,,,,,,,,,0.8904420611782129,0.4210059642791748,0.7570456754130223,0.7518814575175435,,,,,,0.9037796232375416,0.3947912454605103,,,,,,,,,explainability_CUB_baseline,False,0.7563982444893733
14c610d5aa1c9d0332c316c2c1e3dbd0,30,simplified,True,False,0.001,2.2239040751975706e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0]","[64, 16, 8, 4, 1]",,,161,30,,[],,,0.7662908228155333,,,,,,,,,,,,,,,,0.9400712666018788,0.3128852248191833,0.7649416909620992,0.7661463005412921,,,,,,0.9491280959234488,0.2843972444534302,,,,,,,,,explainability_CUB_baseline,False,0.7622170718477242
96549158788a46ad241a71a11de24c13,100,loaded,True,False,1e-05,2.646341290873628e-06,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[64, 16, 8, 4, 1]",,,302,16,,[],,,0.7287944372486007,,,,,,,,,,,,,,,,0.9160419269748716,0.3717315495014191,0.7378522837706513,0.7305296205918728,,,,,,0.9336460807360382,0.3236571550369263,,,,,,,,,explainability_CUB_baseline,False,0.7423936091523251
95a61c6372d6be36b905d88136341374,33,loaded,True,True,0.01,1.8707389337526947e-06,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]",,,1606,3,,[],,,0.7524727306364377,,,,,,,,,,,,,,,,0.9429520107362672,0.3049947023391724,0.7474489795918366,0.7475194992480505,,,,,,0.9515393246605436,0.2806577086448669,,,,,,,,,explainability_CUB_baseline,False,0.7465604812860595
d4986565e6bc2ddd3a8dc18b050ee3c9,100,simplified,True,True,1e-05,0.00047788085750355273,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0]","[32, 16, 1]",,,59,83,,[],,,0.6672381645736115,,,,,,,,,,,,,,,,0.7762405132120875,0.5711867213249207,0.7148931000971818,0.6679955490743722,,,,,,0.8032619534640538,0.5390328764915466,,,,,,,,,explainability_CUB_baseline,False,0.7071108042802899
ed2a8fc02a385a29437907e118e6d9fd,25,loaded,False,True,0.01,3.073236204538275e-05,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]",,,536,9,,[],,,0.7587021809684419,,,,,,,,,,,,,,,,0.9138900458142442,0.3812362253665924,0.7583819241982507,0.7610678413669872,,,,,,0.9314532584563394,0.3307982683181763,,,,,,,,,explainability_CUB_baseline,False,0.759233690024163
ed537f3a9bd9f8db97760f15ca7e4a79,56,simplified,False,False,0.0001,6.585161550924885e-06,,,,,,,"[0.2, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]",,,689,7,,[],,,0.7540827948143723,,,,,,,,,,,,,,,,0.9240507427460781,0.35288581252098083,0.7582604470359573,0.7502779939513425,,,,,,0.9290561492856392,0.3404503166675568,,,,,,,,,explainability_CUB_baseline,False,0.7595788746979634
a239232e40e13e1e5825d2f972b75545,100,loaded,False,True,0.0001,4.85129397885905e-05,,,,,,,"[0.1, 0.0, 0.0, 0.0, 0.0]","[16, 4, 1]",,,46,105,,[],,,0.7324994042742704,,,,,,,,,,,,,,,,0.8743665833680411,0.4545944929122925,0.7501214771622935,0.7297517924521902,,,,,,0.8723013308495605,0.4425889849662781,,,,,,,,,explainability_CUB_baseline,False,0.750530105034765
3eec86ea0eb3219bfa6f677a0fcc6b36,100,loaded,True,False,0.0001,4.986678998754815e-05,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 4, 1]",,,63,77,,[],,,0.7457550027597079,,,,,,,,,,,,,,,,0.9178120227682908,0.37127527594566345,0.7540087463556853,0.7492718137797497,,,,,,0.9270954955723542,0.334725022315979,,,,,,,,,explainability_CUB_baseline,False,0.7560037477193156
678699b8666e37cf5b2f27c67feb3c2d,36,loaded,True,True,0.001,2.028581041804267e-05,,,,,,,"[0.3, 0.2, 0.1, 0.0]","[16, 4, 1]",,,1606,3,,[],,,0.7502495197207517,,,,,,,,,,,,,,,,0.9432470267018372,0.3144055902957916,0.7542517006802721,0.7504868204740941,,,,,,0.9506354936825964,0.2778210341930389,,,,,,,,,explainability_CUB_baseline,False,0.7568667094038168
b5058810eaf9eec86efd6fc4d3f0df59,27,simplified,True,True,0.001,7.906835434565842e-05,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 8, 4, 1]",,,268,18,,[],,,0.7575003540698428,,,,,,,,,,,,,,,,0.9401580360035172,0.31526899337768555,0.7469630709426627,0.7622373377951498,,,,,,0.9484389181004382,0.2867707312107086,,,,,,,,,explainability_CUB_baseline,False,0.7499630159278069
68aff6c9893d7497c8c3e93ae17c9f3e,29,simplified,True,False,0.01,0.00039153885557363774,,,,,,,"[0.2, 0.0, 0.0, 0.0, 0.0]","[64, 32, 16, 8, 1]",,,803,6,,[],,,0.7548384699492904,,,,,,,,,,,,,,,,0.9424140404461104,0.3017207980155945,0.7463556851311954,0.7532628800640438,,,,,,0.9495539468120104,0.2732658684253693,,,,,,,,,explainability_CUB_baseline,False,0.7506780413235367
d3f286ab1cf9723a54d3c4e9d09a98e4,28,loaded,False,False,0.01,3.778249579731032e-06,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[64, 16, 8, 4, 1]",,,482,10,,[],,,0.6960382242842742,,,,,,,,,,,,,,,,0.9119897959183674,0.37876346707344055,0.7230320699708453,0.6978153024816447,,,,,,0.915011887245075,0.3615667521953583,,,,,,,,,explainability_CUB_baseline,False,0.7220770254943537
4a56450bab5ff13e398d8c27113dab61,21,simplified,False,False,0.001,5.6181810206965415e-06,,,,,,,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0]","[32, 16, 1]",,,40,123,,[],,,0.7470280051373399,,,,,,,,,,,,,,,,0.8944392382803461,0.4197592735290527,0.7498785228377064,0.7497071253462357,,,,,,0.902876566750578,0.3993498384952545,,,,,,,,,explainability_CUB_baseline,False,0.7511958183342375
a495a0b11c6abadb801b1722834882e6,100,loaded,False,False,0.0001,0.0005899003903754367,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[16, 4, 1]",,,101,48,,[],,,0.7478556098949701,,,,,,,,,,,,,,,,0.8874600860752464,0.4251573085784912,0.7557094266277941,0.7489029250189523,,,,,,0.9036381296924472,0.3927574157714844,,,,,,,,,explainability_CUB_baseline,False,0.7553873465161004
e00562a8ee7256c2e84ce98d723d3f92,48,simplified,False,False,0.0001,8.451335469239874e-05,,,,,,,"[0.1, 0.1, 0.0, 0.0, 0.0]","[32, 16, 8, 1]",,,964,5,,[],,,0.7569708753607424,,,,,,,,,,,,,,,,0.9196862418436764,0.3766739070415497,0.7574101068999027,0.7546251420493136,,,,,,0.9333841240548678,0.324670672416687,,,,,,,,,explainability_CUB_baseline,False,0.7572365501257459
