model_id,n_epochs,cat_feat_embedding,data_augmentation,soft_labels,lr,l2_decay,train_every,gamma,independence_discriminator_dropouts,independence_discriminator_layers,local_dropouts,local_layers,concept_dropouts,concept_layers,common_dropouts,common_layers,n_batches,batch_size,only_causal_sources,concept_graph_edges,uses_target_for_distillation,has_causal_biases,validation_mean_golden_roc_auc,validation_abs_fidelity,validation_rel_fidelity,validation_norm_fidelity,validation_recall_at_10fpr,validation_recall_at_5fpr,validation_recall_at_3fpr,validation_recall_at_1fpr,validation_diversity_max_0,validation_diversity_max_1,validation_diversity_dataset_0,validation_diversity_dataset_1,validation_diversity_pairwise_0,validation_diversity_pairwise_1,validation_avg_bce_loss,validation_avg_base_bce_loss,validation_independence_roc_auc,validation_independence_bce_loss,validation_concept_acc,test_mean_golden_roc_auc,test_abs_fidelity,test_rel_fidelity,test_norm_fidelity,test_avg_bce_loss,test_avg_base_bce_loss,test_independence_roc_auc,test_independence_bce_loss,test_recall_at_10fpr,test_recall_at_5fpr,test_recall_at_3fpr,test_recall_at_1fpr,test_diversity_max_0,test_diversity_max_1,test_diversity_pairwise_0,test_diversity_pairwise_1,model_category,local
c07cc8c7c02c0de1f1be27efde6e35cc,100,simplified,,True,1e-05,0.00047788085750355273,,,,,,,,,,,942,490,,[],,,,0.9692040581112696,0.8658877925460761,0.27417799982327706,0.5500097866510079,0.450396359365825,0.3905881777255823,0.2754110393423371,,,,,,,0.6203745388021281,0.8547199432520364,,,,,0.9648407855008394,0.8604360161885821,0.2824518645010786,0.634867009802065,0.8847727119528127,,,0.11732865746740873,0.01852557749485401,0.005717770831745064,0.00030494777769307006,,,,,fraudNN_distillation_baseline,False
0b451f670ca4ef5f0eb6e220825ff083,38,loaded,,True,0.01,3.073236204538275e-05,,,,,,,,,,,746,216,,[],,,,0.9462462209822474,0.7593995372284242,0.2580984530465237,0.5361290533046259,0.4382511254648659,0.3793305930710511,0.2701115678214915,,,,,,,0.6341180481106733,0.8547199432520364,,,,,0.9463333696759134,0.7762869671413071,0.2682946908794194,0.6473928907008872,0.8847727119528127,,,0.10993367385835176,0.013951360829457957,0.0036593733323168408,0.0004518443321844294,,,,,fraudNN_distillation_baseline,False
548c2c8e58a56e049f4104404a1e6a5d,53,simplified,,True,0.0001,6.585161550924885e-06,,,,,,,,,,,2049,184,,[],,,,0.9825958511047992,0.9208938974198,0.28089916109125634,0.5560775102759835,0.4656488549618321,0.4014660403210021,0.28126834997064004,,,,,,,0.614629828224573,0.8547199432520363,,,,,0.9796790683050872,0.9137658547670836,0.2906165374647527,0.6276431299617872,0.8847727119528126,,,0.11488907524586416,0.012468552260425418,0.0028970038880841657,0.0005336586109628726,,,,,fraudNN_distillation_baseline,False
bad1ecc06169a49f13d424511da32931,85,loaded,,True,0.0001,4.85129397885905e-05,,,,,,,,,,,889,519,,[],,,,0.9821159948402064,0.9185579404982864,0.28077422404297725,0.5554961832061069,0.46016833039733795,0.39538070072421216,0.2836171462125661,,,,,,,0.6147366144113883,0.8547199432520364,,,,,0.9795511667904402,0.9132430567727872,0.2904174165104476,0.6278193067485345,0.8847727119528128,,,0.11046733246931464,0.012655332774262408,0.0028970038880841657,0.00030494777769307006,,,,,fraudNN_distillation_baseline,False
cf9ec17b14f77ba8589f0d07d729fdef,98,loaded,,True,0.0001,4.986678998754815e-05,,,,,,,,,,,268,482,,[],,,,0.9780549120256514,0.901529391392336,0.2789360730705587,0.5551086318261891,0.45860246623605394,0.3894571670907549,0.2836171462125661,,,,,,,0.6163077187062225,0.8547199432520363,,,,,0.9752181194169048,0.8964787053501911,0.28841671809102365,0.6295894701148879,0.8847727119528127,,,0.11717618357856215,0.015323625829076771,0.0034306624990470378,0.0006098955553861401,,,,,fraudNN_distillation_baseline,False
6545b6cf38a8949beff0026326711cd7,71,loaded,,True,0.001,2.028581041804267e-05,,,,,,,,,,,330,74,,[],,,,0.9724245683858544,0.8773366662310151,0.2759414869777219,0.5539244470542181,0.457165785868076,0.3950009786651008,0.278136621648072,,,,,,,0.6188672511615553,0.8547199432520363,,,,,0.9700700298745341,0.8775859259535117,0.28543167955959337,0.6322305507516252,0.8847727119528128,,,0.1168864831897538,0.012960280551955477,0.0028970038880841657,0.0001277942407773924,,,,,fraudNN_distillation_baseline,False
e0e55a1e45fedbacd7429cc44de888bd,46,simplified,,True,0.001,7.906835434565842e-05,,,,,,,,,,,363,306,,[],,,,0.9716630023454096,0.8643981609414031,0.2758355175946742,0.5457036602074771,0.456253669994128,0.3904873752201997,0.28126834997064004,,,,,,,0.6189578253066205,0.8547199432520365,,,,,0.968373366742856,0.8566483421460152,0.2848390296912703,0.6327549111828599,0.8847727119528129,,,0.11084851719143096,0.014485019440420828,0.0033544255546237712,0.0003811847221163376,,,,,fraudNN_distillation_baseline,False
64b06edc24b7bd26c0f6959869726c2e,22,simplified,,True,0.01,0.00039153885557363774,,,,,,,,,,,1664,172,,[],,,,0.9442714727409528,0.7757347609499889,0.2533133460498115,0.5330005871990605,0.4267028772753964,0.3638676844783715,0.2616950479545899,,,,,,,0.6382079744913579,0.8547199432520364,,,,,0.9346781807612254,0.7447479465637109,0.2552188773051154,0.6589620137380137,0.8847727119528128,,,0.12434245635434933,0.019897842494472826,0.004606236182053822,0.00022871083326980255,,,,,fraudNN_distillation_baseline,False
34b5008cf1a9fc3099c3b028a5e161c5,16,loaded,,True,0.01,3.778249579731032e-06,,,,,,,,,,,1437,234,,[],,,,0.8165511546575429,0.5261525380274661,0.0,0.1,0.05,0.03,0.01,,,,,,,0.8667003970098114,0.8547199432520364,,,,,0.8061615191855206,0.5300519466777174,0.0,0.9100558746472892,0.8847727119528128,,,0.1,0.05,0.03,0.01,,,,,fraudNN_distillation_baseline,False
103cb69967f500ae0431da8a21f99e5d,18,simplified,,True,0.001,5.6181810206965415e-06,,,,,,,,,,,855,540,,[],,,,0.9669314911087966,0.8351651170207463,0.2736596046207632,0.5462060416258889,0.4580250538265805,0.3918575063613232,0.2767664905069485,,,,,,,0.620817621520203,0.8547199432520365,,,,,0.9668457865565068,0.8491487710990008,0.2843972819646272,0.6331457575169608,0.8847727119528127,,,0.11351681024624533,0.014180071662727757,0.003811847221163376,0.00017309101033839282,,,,,fraudNN_distillation_baseline,False
e573bbff7a07bbc325efd1a24fd05b82,49,loaded,,True,0.0001,0.0005899003903754367,,,,,,,,,,,887,423,,[],,,,0.9784590670498616,0.9011678203342074,0.2790918804105579,0.5519671168526129,0.4617537678606381,0.3960687022900764,0.28146408299080056,,,,,,,0.6161745470654202,0.8547199432520364,,,,,0.9756474033429822,0.8963014497515279,0.2885229164987375,0.6294955086616897,0.8847727119528126,,,0.11201494244110698,0.013112754440802012,0.0029732408325074326,0.0002886448003471717,,,,,fraudNN_distillation_baseline,False
840610bae03414fb497f355347485250,58,simplified,,True,0.0001,8.451335469239874e-05,,,,,,,,,,,1141,138,,[],,,,0.9715884590368236,0.8749586957632154,0.27552815612479953,0.5532198081816402,0.4568408690546095,0.39166177334116253,0.2828342141319241,,,,,,,0.6192205332847096,0.8547199432520365,,,,,0.968033214620558,0.8712038859523975,0.2843124790201368,0.6332207888481391,0.8847727119528128,,,0.1168712358008691,0.0150186780513837,0.003811847221163376,0.00034998335803286366,,,,,fraudNN_distillation_baseline,False
3c18ec9409773d5607b23f9162b4911b,57,simplified,,True,0.0001,5.561045194706836e-06,,,,,,,,,,,1279,265,,[],,,,0.9701253275081859,0.8518256451646748,0.2752435130505492,0.5511972336399817,0.45899393227637497,0.3973615188882365,0.27892346838911725,,,,,,,0.6194638233969798,0.8547199432520363,,,,,0.96859948374689,0.858542980692987,0.2850312578211246,0.6325848329790951,0.8847727119528128,,,0.11206830830220324,0.013875123885034688,0.0037356102767401077,0.0004084207442220618,,,,,fraudNN_distillation_baseline,False
b993e45b6723ed3b3d253d86295c3e9f,18,loaded,,True,0.01,1.1380002214812212e-05,,,,,,,,,,,599,155,,[],,,,0.9642743547233894,0.837939927748599,0.2710158729327585,0.5440668428263848,0.4452339009590918,0.3834409864944216,0.275787825406146,,,,,,,0.6230772717185479,0.8547199432520364,,,,,0.9637503753845242,0.8530785322051376,0.28125952131149035,0.6359219625194955,0.8847727119528127,,,0.1055881680262255,0.011740489441183196,0.002921812286704725,0.0003811847221163376,,,,,fraudNN_distillation_baseline,False
db6e818ee7f28c49b269843d953e703e,21,loaded,,True,0.01,2.9252424881992483e-06,,,,,,,,,,,703,486,,[],,,,0.9714577624411064,0.8675897636904253,0.2756223135493401,0.5451192573329978,0.450773145429634,0.3877471129379526,0.27617929144646697,,,,,,,0.6191400550561493,0.8547199432520363,,,,,0.9699463807690056,0.8763780090285,0.2855521682079434,0.6321239456834649,0.8847727119528127,,,0.1007090035831364,0.014027597773881222,0.004726690554242586,0.00027548845693010893,,,,,fraudNN_distillation_baseline,False
d2be2bf8e48eeeba15dae1dc655ebb7e,65,simplified,,True,0.0001,5.0173575984946176e-05,,,,,,,,,,,1051,439,,[],,,,0.978382491623554,0.8989820939368841,0.2792797589915793,0.5518105304364846,0.4587981992562145,0.3979252299862987,0.28263848111176354,,,,,,,0.6160139634953113,0.8547199432520364,,,,,0.9757864000030748,0.8949247504032011,0.2889049716774018,0.6291574766651474,0.8847727119528128,,,0.114970394653249,0.01239449351441423,0.0028970038880841657,0.00030494777769307006,,,,,fraudNN_distillation_baseline,False
d8a5e067f14fb81cf0b40959998837c9,19,loaded,,True,0.01,4.553667859951642e-06,,,,,,,,,,,953,484,,[],,,,0.9710519294671538,0.8697076592849396,0.2756096551685377,0.55079271873165,0.4556664709336465,0.3954873752201997,0.2889019377568996,,,,,,,0.6191508744266705,0.8547199432520364,,,,,0.967945792931974,0.8680545990222003,0.2844795959101285,0.6330729283841681,0.8847727119528127,,,0.11885339635587405,0.014462713075200688,0.0031359823779114,0.0005336586109628726,,,,,fraudNN_distillation_baseline,False
8ff5dc40c6d310fa1e9975936e417ee1,16,simplified,,True,1e-05,0.0004943250468844362,,,,,,,,,,,382,534,,[],,,,0.6367967964319774,0.39031949364906027,0.0,0.12389900176159717,0.055979643765903316,0.02789342337052261,0.0052360214001435385,,,,,,,1.1652464072611146,0.8547199432520365,,,,,0.7856107699317099,0.5094649958476645,0.0,0.8894843228164327,0.8847727119528127,,,0.08774465706081166,0.03666997026759168,0.020279027216589158,0.005717770831745064,,,,,fraudNN_distillation_baseline,False
6c5aefa5f77d1f423eda325fe9eba665,18,loaded,,True,0.001,0.008845514232070856,,,,,,,,,,,558,236,,[],,,,0.9277024104329428,0.73985686857183,0.23056276451963464,0.5110589156390684,0.40849481307496577,0.3505578391074574,0.241164611469955,,,,,,,0.6576533502457818,0.8547199432520365,,,,,0.9226994848245385,0.7384370656891901,0.2355176894348412,0.676393087158688,0.8847727119528127,,,0.11443165357932455,0.017000838606388655,0.006327666387131204,0.0010673172219257453,,,,,fraudNN_distillation_baseline,False
71ce9170e6830d30ed805b965d8936a0,66,simplified,,True,0.001,4.2162906940712656e-05,,,,,,,,,,,855,463,,[],,,,0.9768494562493544,0.8907651119295344,0.2782728088665988,0.5514826776277157,0.4634957917400666,0.3969465648854962,0.275396359365825,,,,,,,0.6168746238489924,0.8547199432520365,,,,,0.9739784888435126,0.8843654734327799,0.287810970124151,0.6301254193862977,0.8847727119528128,,,0.1168898714983948,0.013646413051764884,0.003164284968051073,0.0006247720618384641,,,,,fraudNN_distillation_baseline,False
5a9e1d7092946d472bf46301f4f08ee5,63,simplified,,True,0.0001,7.344115535515051e-06,,,,,,,,,,,898,514,,[],,,,0.9792757847626508,0.9046836176737542,0.2795140231386989,0.5543354863965552,0.4621256605989431,0.3996868271677432,0.2879232726560971,,,,,,,0.6158137332567792,0.8547199432520363,,,,,0.9764946570978152,0.8964276937536234,0.2891092413022882,0.628976744475167,0.8847727119528127,,,0.1158826967548474,0.014233437523824057,0.003630941436573104,0.0005922808087536062,,,,,fraudNN_distillation_baseline,False
4d75fa3533da58943ac5944f63d88469,41,simplified,,True,0.001,7.894683699717122e-06,,,,,,,,,,,620,504,,[],,,,0.9740832963183425,0.891209791597251,0.2768098972083056,0.5504077771253344,0.4599725973771776,0.3914660403210021,0.28146408299080056,,,,,,,0.6181250036185513,0.8547199432520363,,,,,0.9705026840156143,0.8804984298825251,0.28589107896342103,0.6318240866952309,0.8847727119528128,,,0.11481283830144087,0.016772127773118855,0.004586795761225889,0.0003811847221163376,,,,,fraudNN_distillation_baseline,False
c5a54b37216d97433bff609a5ae132dc,64,loaded,,True,0.0001,0.0031742706392321185,,,,,,,,,,,295,525,,[],,,,0.9620040105890194,0.8425624689902098,0.2681140314897108,0.5457036602074771,0.4478469367782345,0.3850068506557056,0.28078978273634764,,,,,,,0.6255575334720761,0.8547199432520363,,,,,0.9561804995531972,0.8252448482365864,0.27491945904346904,0.6415314766063224,0.8847727119528127,,,0.1089585670358713,0.01227414805214607,0.005489059998475261,0.0004574216665396051,,,,,fraudNN_distillation_baseline,False
3b39d6e830d58b7b8dc768249021e992,19,simplified,,True,0.001,0.0001820617072225896,,,,,,,,,,,1135,286,,[],,,,0.96590248314439,0.8448345715232276,0.2720343059602152,0.5482230237955429,0.4512641090885365,0.3855940497161871,0.275787825406146,,,,,,,0.6222067966991142,0.8547199432520364,,,,,0.9612570685529066,0.8361205849166629,0.2799726832825734,0.6370605216921843,0.8847727119528127,,,0.1072653808035374,0.014256308607151024,0.0038263540225879173,0.0004228291530075475,,,,,fraudNN_distillation_baseline,False
a683c515195012bb9a8e681a456c9c29,45,simplified,,True,0.01,0.0002008710997514897,,,,,,,,,,,793,122,,[],,,,0.9475485766835998,0.7890428415610649,0.2562311782997526,0.5278919553728714,0.4292522998629869,0.37073008416519865,0.2630651790957134,,,,,,,0.6357140450762694,0.8547199432520364,,,,,0.9386747088903724,0.7665207010662687,0.2585873908793709,0.6559816448476697,0.8847727119528127,,,0.1201494244110696,0.0180681558283144,0.004297593844746395,0.0006861324998094076,,,,,fraudNN_distillation_baseline,False
4c3accfc590748f2d8b370593d0498e0,79,loaded,,True,1e-05,0.0017566006389452867,,,,,,,,,,,1612,151,,[],,,,0.9697759941979336,0.8657972449801541,0.27386357992020416,0.5474652573889215,0.4576238011352515,0.39224897240164414,0.28302994715208457,,,,,,,0.6206432797638399,0.8547199432520364,,,,,0.9649187140386238,0.8552305338680375,0.2820211949113418,0.635248054502932,0.8847727119528126,,,0.11862468552260425,0.011986436453192176,0.004879164443089121,0.0008386063886559428,,,,,fraudNN_distillation_baseline,False
d4a02c0526573b885de485536d7594af,26,simplified,,True,0.001,0.000913571305792668,,,,,,,,,,,1207,332,,[],,,,0.9656733725931552,0.8484902070086421,0.2714910284804173,0.5400274026228224,0.44920728126835,0.3812879232726561,0.274613427285183,,,,,,,0.6226711467958171,0.8547199432520364,,,,,0.9605596073050148,0.8364506996388975,0.2788632961085078,0.638042077190788,0.8847727119528126,,,0.10484612843383903,0.013341624101039364,0.0028207669436608983,0.0005336586109628726,,,,,fraudNN_distillation_baseline,False
bf7716aec53896d842b3a9e983fe4d23,57,simplified,,True,0.0001,1.1127543949200894e-06,,,,,,,,,,,1383,187,,[],,,,0.9765903438580251,0.888373317772338,0.27826874417850894,0.5506361323155217,0.4627128596594246,0.4002740262282247,0.27657075748678805,,,,,,,0.6168780980189658,0.8547199432520364,,,,,0.9741624298394234,0.8900426936934296,0.2879268016952379,0.6300229347730174,0.8847727119528127,,,0.12053060913318595,0.01491575817641229,0.0041675992986201105,0.0003510626582975445,,,,,fraudNN_distillation_baseline,False
a55b411da1855e090296006054aed8dd,16,loaded,,True,1e-05,0.002545657215309036,,,,,,,,,,,786,204,,[],,,,0.5569870629268961,0.3553723664012117,0.0,0.12057154041886868,0.04837541593266785,0.022900763358778626,0.004501859463691525,,,,,,,1.3770336139185364,0.8547199432520363,,,,,0.6927982838448978,0.4426285237024947,0.0,inf,0.8847727119528127,,,0.09532413407537292,0.01875428832812381,0.005946481665014865,0.0011435541663490127,,,,,fraudNN_distillation_baseline,False
44f5a432b5e2e179d080c62e1c3ab967,67,loaded,,True,0.0001,1.4608339195542481e-05,,,,,,,,,,,532,299,,[],,,,0.9762606399597852,0.8961369600693212,0.2779626593515615,0.5566647093364651,0.460559796437659,0.3971422979056567,0.2849872773536896,,,,,,,0.6171397148248846,0.8547199432520364,,,,,0.9730749025160216,0.8913540604907637,0.2871486413295391,0.6307114298301109,0.8847727119528127,,,0.11237325607989633,0.016390943051002516,0.004497979720972782,0.0004574216665396051,,,,,fraudNN_distillation_baseline,False
7a8ac82a8203b18e88bc2e098f241c0d,36,loaded,,True,0.01,0.0026303249307385013,,,,,,,,,,,1816,95,,[],,,,0.9206634919749622,0.7171572961474337,0.22431671555522825,0.4841847719710315,0.3861812487766687,0.32227735368956745,0.23037874339401054,,,,,,,0.6629919728621886,0.8547199432520365,,,,,0.9183234959055824,0.7253221229443925,0.23195937352429885,0.6795413879768434,0.8847727119528127,,,0.08767248608675764,0.02142258138293817,0.009994005683389463,0.0016009758328886178,,,,,fraudNN_distillation_baseline,False
b5a262a27d1b2b440afa6f0b9ee6f995,68,simplified,,True,0.0001,1.8609470011631944e-05,,,,,,,,,,,796,121,,[],,,,0.9818597299565188,0.9112105821469316,0.28065626271314703,0.5539244470542181,0.4631043256997455,0.3967508318653357,0.28498923468389115,,,,,,,0.6148374383125267,0.8547199432520364,,,,,0.979978040095428,0.911584377884548,0.2908216559416449,0.6274616467307157,0.8847727119528126,,,0.10813448196996277,0.01379888694061142,0.003278188610200503,0.00030064664858978725,,,,,fraudNN_distillation_baseline,False
8ab32a280f8561c75b0fbe85ebb1daec,100,loaded,,True,1e-05,0.0009588404885629023,,,,,,,,,,,1205,383,,[],,,,0.9692925863244316,0.8548222189524798,0.2740610077735549,0.5453513407711882,0.4544920728126835,0.3927529849285574,0.27696222352710903,,,,,,,0.6204745342402276,0.8547199432520364,,,,,0.9650476721265584,0.8451455324442421,0.28285873626748625,0.6345070207658835,0.8847727119528127,,,0.11059947650631498,0.01189296333002973,0.003811847221163376,0.00015247388884653503,,,,,fraudNN_distillation_baseline,False
2caf3941bc2858db45941a27c798a220,16,simplified,,True,0.0001,0.0012585912697136053,,,,,,,,,,,887,520,,[],,,,0.6353118712725381,0.3843330538790307,0.0,0.1,0.05,0.03,0.01,,,,,,,1.107476174768161,0.8547199432520364,,,,,0.7953140147421499,0.5193449956920703,0.0,0.8852349932233384,0.8847727119528125,,,0.1,0.05,0.03,0.01,,,,,fraudNN_distillation_baseline,False
031096e7b3336c27f97f5181fbbb0152,100,simplified,,True,0.0001,4.523388749169543e-06,,,,,,,,,,,422,488,,[],,,,0.9641832692532424,0.8197868256140465,0.2713725073819012,0.5509884517518105,0.4652671755725191,0.39459776864357016,0.27670189861029554,,,,,,,0.6227724491424149,0.8547199432520364,,,,,0.9633115699470812,0.8265172563329182,0.2815147976430866,0.6356961009872917,0.8847727119528127,,,0.1164138141343295,0.0134413356712663,0.003125714721353968,7.623694442326752e-05,,,,,fraudNN_distillation_baseline,False
977553af4459e42cd44ea1cbe2140ab9,100,loaded,,True,1e-05,0.00012424161208666334,,,,,,,,,,,895,185,,[],,,,0.970692525072292,0.8686418471185511,0.2750286489428877,0.5477197103151302,0.4538412605206498,0.3950642656749527,0.2720688980230965,,,,,,,0.6196474720348871,0.8547199432520364,,,,,0.967564883410192,0.8626488527996956,0.284194097321371,0.6333255297448017,0.8847727119528127,,,0.11183959746893343,0.012372711530293295,0.003278188610200503,0.0003811847221163376,,,,,fraudNN_distillation_baseline,False
286bbdc4727e00530ff1c520577096ee,44,loaded,,True,0.001,0.003228476984899905,,,,,,,,,,,1347,312,,[],,,,0.9558587633159366,0.8244084706827106,0.2623649970398916,0.5366294773928362,0.4358974358974359,0.3808964572323351,0.2670385594049716,,,,,,,0.6304713478707796,0.8547199432520365,,,,,0.949004341297188,0.8045357074058008,0.26811867349339746,0.6475486260808688,0.8847727119528128,,,0.101166425249676,0.012272388738043996,0.0056415338873217966,0.0012197911107722805,,,,,fraudNN_distillation_baseline,False
b997e983f4c0a6d159139439b52090a5,100,loaded,,True,1e-05,3.829761261838729e-05,,,,,,,,,,,2025,152,,[],,,,0.9605246063242198,0.8064056755552854,0.2694121703092238,0.5443335290663535,0.4564494030142885,0.3938820382331833,0.2773556468976316,,,,,,,0.6244479883339287,0.8547199432520364,,,,,0.9617292263870147,0.8254459860599863,0.28077850020481243,0.6363475568685575,0.8847727119528128,,,0.1159563924677899,0.01227414805214607,0.003616166044064953,0.00015247388884653503,,,,,fraudNN_distillation_baseline,False
e3c1545b321ee83a16a2080c21f2e664,59,simplified,,True,0.0001,0.008172695311839001,,,,,,,,,,,1086,425,,[],,,,0.9369242329262216,0.7650493443318133,0.2414283342183493,0.5170385594049717,0.4233439588401421,0.3683754159326678,0.24897631630456055,,,,,,,0.6483663311294953,0.8547199432520365,,,,,0.931958198994385,0.7623952464820875,0.2472921736953028,0.6659753447877136,0.8847727119528126,,,0.11138217580239383,0.015889685141419533,0.007013798886940611,0.0011435541663490127,,,,,fraudNN_distillation_baseline,False
